time,AF3,AF4,AF7,AF8,AFz,C1,C2,C3,C4,C5,C6,CP1,CP2,CP3,CP4,CP5,CP6,CPz,Cz,F1,F2,F3,F4,F5,F6,F7,F8,FC1,FC2,FC3,FC4,FC5,FC6,FCz,FT7,FT8,Fp1,Fp2,Fpz,Fz,O1,O2,Oz,P1,P2,P3,P4,P5,P6,P7,P8,PO3,PO4,PO7,PO8,POz,Pz,T7,T8,TP7,TP8
0.0,0.6275517970401692,0.6568816067653277,0.6595623678646935,0.9187758985200846,0.5477124735729386,0.6288646934460888,0.6567420718816068,0.018871035940803388,0.056014799154334056,0.15442494714587734,0.2773361522198732,0.09979069767441859,0.051644820295983086,0.17560465116279073,0.1329661733615222,0.38571881606765324,0.3682854122621564,0.04527906976744185,1.0942515856236787,0.40781395348837207,0.472183932346723,0.45774418604651157,0.5820930232558139,0.43123044397463006,0.6712536997885835,0.6745348837209303,0.7648583509513742,0.08678646934460887,0.12472304439746301,0.15327906976744188,0.2517103594080338,0.26301902748414374,0.3056955602536998,-0.031101479915433394,0.568031712473573,0.5730274841437633,0.7362114164904863,0.8018435517970401,0.5788731501057083,0.3238160676532769,0.5734524312896406,0.48413107822410145,0.4694101479915433,0.1917547568710359,0.14936786469344604,0.3636427061310782,0.3628097251585624,0.4488372093023256,0.4907336152219873,0.618105708245243,0.5398372093023256,0.46151797040169135,0.328369978858351,1.331598308668076,1.5455517970401693,0.2250972515856237,0.11952431289640592,0.3973192389006343,0.3669408033826639,0.570784355179704,0.48379915433403803
0.00390625,0.4861479915433404,0.5681353065539112,0.663693446088795,0.7866236786469344,0.42900845665961945,-0.012179704016913316,-0.05245031712473573,-0.019329809725158555,0.16026215644820296,0.0780507399577167,0.2154059196617336,0.11730443974630021,0.0526849894291755,0.18492389006342497,0.1525581395348837,0.5126744186046511,0.5159133192389006,0.060767441860465114,0.9776046511627906,0.24984143763213534,0.35552431289640596,0.2729344608879493,0.5139281183932347,0.26396828752642704,0.6144503171247357,0.641507399577167,0.7607103594080339,-0.0061226215644820245,0.06072938689217759,0.009824524312896403,0.1071860465116279,0.13397040169133193,0.20762367864693443,-0.07239746300211417,0.3853023255813953,0.17248202959830863,0.6164799154334039,0.7120000000000001,0.3858350951374207,0.21543763213530653,0.5899894291754757,0.574983086680761,0.4993467230443975,0.21448202959830864,0.19684989429175476,0.376014799154334,0.36898520084566594,0.5169830866807611,0.5433572938689218,0.7213150105708246,0.5109302325581395,0.47699365750528544,0.45121353065539116,1.0611289640591965,0.8219302325581396,0.2756638477801268,0.18867441860465115,0.4210697674418605,0.32872304439746297,0.5718181818181819,0.44459196617336144
0.0078125,0.34573150105708245,0.4174016913319239,0.6110274841437633,0.5925771670190274,0.2617780126849894,-0.017380549682875272,-0.12782452431289643,-0.06369767441860466,0.10761733615221988,0.019200845665961933,0.11525369978858348,0.13898520084566596,0.06611205073995771,0.22106553911205074,0.14430443974630022,0.5353784355179704,0.4931923890063425,0.09996828752642707,0.8083192389006342,0.05475052854122624,0.20376955602536997,0.08402536997885832,0.39523467230443976,0.14423467230443973,0.47613742071881604,0.5702558139534883,0.6378794926004228,-0.1145031712473573,-0.0053572938689217765,-0.14816701902748414,-0.07452431289640592,0.014215644820295961,0.10853911205073992,-0.13329386892177592,0.21807188160676536,-0.05463424947145876,0.455399577167019,0.5953953488372092,0.3455877378435518,0.06782663847780125,0.6642748414376322,0.6843636363636364,0.5767632135306554,0.27953276955602535,0.34756025369978855,0.4513657505285412,0.4423044397463002,0.6315454545454545,0.6032135306553911,0.8637928118393234,0.5522219873150106,0.5595961945031712,0.6081057082452431,1.1788160676532768,1.0583255813953487,0.4047124735729387,0.3559196617336152,0.4035433403805497,0.24199788583509518,0.5872896405919662,0.4652093023255814
0.01171875,0.22082875264270616,0.267708245243129,0.5150338266384777,0.4459830866807611,0.11003171247357292,-0.02871881606765328,-0.146384778012685,-0.12154545454545454,0.1251797040169133,-0.021052854122621575,0.09462790697674418,0.21746511627906978,0.09707822410147991,0.27678858350951374,0.12984989429175475,0.4104672304439746,0.5055602536997885,0.17947145877378434,0.666892177589852,-0.05364904862579281,0.027266384778012694,-0.06564904862579281,0.23110359408033823,0.0399788583509514,0.32849894291754755,0.43502325581395346,0.5325877378435517,-0.20534249471458776,-0.1034418604651163,-0.29682241014799154,-0.15605708245243127,-0.0807568710359408,0.04349682875264272,-0.20349682875264272,0.11075052854122622,0.02796617336152217,0.3625179704016913,0.4714862579281184,0.381723044397463,-0.053995771670190276,0.8098435517970402,0.8124207188160676,0.7264587737843552,0.4364249471458774,0.5096596194503171,0.6083023255813954,0.5465412262156448,0.7575179704016913,0.693046511627907,1.0031395348837209,0.6492642706131078,0.737154334038055,0.7681395348837209,1.1024355179704017,1.1285158562367865,0.559568710359408,0.4973340380549683,0.3147293868921776,0.16049048625792814,0.5873192389006343,0.4579936575052855
0.015625,0.17954545454545456,0.19855813953488372,0.38702536997885834,0.42328118393234676,0.03362579281183934,0.3418752642706131,0.2469260042283298,-0.0967737843551797,0.07768498942917548,-0.04789640591966175,0.10286680761099368,0.27834460887949264,0.13423890063424948,0.3366427061310782,0.123661733615222,0.48170401691331927,0.4435983086680761,0.23831501057082455,0.5192832980972516,-0.10420930232558138,-0.027454545454545454,-0.11932346723044397,0.12061310782241015,0.0038329809725158688,0.2314735729386892,0.26469767441860464,0.4531247357293869,-0.281723044397463,-0.15709725158562368,-0.3628773784355179,-0.13230655391120508,-0.14782241014799155,0.03316913319238897,-0.2261923890063425,0.0993572938689218,0.2860486257928119,0.35010782241014804,0.397169133192389,0.4725496828752643,-0.11487103594080338,0.9791501057082452,0.9197716701902747,0.893676532769556,0.6005750528541226,0.676877378435518,0.7806892177589853,0.6642135306553911,0.914431289640592,0.7859302325581395,1.0795306553911206,0.7524693446088795,0.9023213530655391,0.8600042283298097,1.8199006342494715,1.5248816067653277,0.7174862579281185,0.5799302325581396,0.1888012684989429,0.11190697674418605,0.6131183932346723,0.44458350951374204
0.01953125,0.2332114164904863,0.205784355179704,0.3178646934460888,0.5079408033826639,0.09663002114164906,0.056974630021141635,-0.15464904862579282,0.020942917547568683,-0.08336786469344609,-0.03858350951374207,0.1163171247357294,0.31550739957716706,0.15075264270613106,0.4161458773784355,0.15360887949260044,0.5890486257928118,0.36104016913319237,0.2785433403805497,0.45629809725158565,-0.03301479915433406,0.024147991543340373,-0.03567441860465118,0.07419027484143763,0.06580549682875264,0.2655454545454546,0.1026448202959831,0.4706427061310782,-0.25385623678646935,-0.19320295983086683,-0.3319281183932347,-0.0796490486257928,-0.1715898520084567,0.05895137420718815,-0.208661733615222,0.1303192389006343,0.4336553911205074,0.43786892177589853,0.4250359408033827,0.5024862579281184,-0.09632769556025372,1.098894291754757,0.9816955602536998,1.0031268498942918,0.6841881606765328,0.7553128964059196,0.8931902748414376,0.729247357293869,1.0187019027484143,0.865446088794926,1.0991479915433404,0.8288879492600423,1.009678646934461,0.8868668076109937,1.3532980972515856,1.004598308668076,0.7742748414376321,0.594367864693446,0.10001268498942915,0.20381606765327695,0.615154334038055,0.441477801268499
0.0234375,0.3405708245243129,0.31208033826638476,0.3705179704016913,0.6193868921775899,0.21738689217758989,0.023913319238900627,-0.021494714587737853,0.06741437632135305,-0.1174397463002114,0.02541226215644818,0.08637209302325581,0.34338477801268497,0.16109936575052855,0.4677716701902748,0.19284566596194505,0.6189809725158563,0.3094059196617336,0.2620443974630021,0.4676490486257928,0.08986469344608879,0.12633826638477802,0.09850739957716702,0.14851374207188164,0.14735095137420723,0.35846723044397466,0.03243974630021144,0.5263805496828753,-0.18159408033826638,-0.14575052854122622,-0.23380972515856235,-0.07139112050739958,-0.1313044397463002,0.09614376321353066,-0.16220084566596196,0.17571881606765333,0.3706828752642706,0.5978752642706131,0.5034672304439746,0.49217336152219876,-0.007534883720930222,1.106120507399577,0.9785877378435517,1.039232558139535,0.7151564482029599,0.7398498942917547,0.9623868921775899,0.7860295983086681,1.1074418604651162,0.9129344608879493,1.1249640591966172,0.8681120507399578,1.0468393234672304,0.8868245243128964,1.40284778012685,1.0830718816067653,0.7701310782241014,0.585093023255814,0.08250739957716702,0.3617463002114164,0.6461331923890063,0.5230507399577167
0.02734375,0.4562325581395349,0.44421775898520094,0.43450528541226213,0.5977272727272728,0.32990063424947147,-0.13195137420718817,-0.014268498942917549,0.06223678646934459,-0.10401268498942917,0.11007399577167022,0.016175475687103598,0.3598985200845666,0.1579873150105708,0.5286659619450317,0.20933615221987315,0.6334270613107822,0.3496871035940804,0.24760676532769554,0.5719217758985201,0.23126638477801267,0.20686892177589852,0.2389217758985201,0.24451374207188162,0.2629577167019028,0.4224397463002114,0.11915644820295984,0.5624989429175474,-0.10416490486257927,-0.12301902748414377,-0.09651797040169134,-0.12198942917547569,-0.041492600422832995,0.12191543340380546,-0.13743340380549682,0.24798942917547573,0.26949682875264264,0.690786469344609,0.5819260042283297,0.4859830866807612,0.10913107822410145,1.0565877378435518,0.9208181818181819,1.042355179704017,0.7161860465116279,0.7130042283298097,1.0108604651162791,0.7468054968287527,1.174551797040169,0.8871120507399577,1.1652156448202962,0.9042452431289641,1.0375433403805499,0.9260549682875264,1.1003657505285411,0.8879957716701903,0.7587970401691332,0.5695940803382664,0.18779281183932348,0.5134862579281184,0.6698794926004229,0.6355560253699788
0.03125,0.5088520084566597,0.49999365750528546,0.5140169133192389,0.4955243128964059,0.36395560253699794,0.03941437632135305,0.07761733615221986,0.14792177589852007,-0.13191120507399579,0.19056871035940806,-0.055078224101479945,0.38674841437632135,0.17452642706131077,0.6050591966173361,0.22173150105708242,0.7418414376321354,0.3558816067653277,0.22386469344608878,0.6565940803382663,0.2767188160676533,0.21513953488372092,0.302906976744186,0.2899450317124736,0.28154545454545454,0.38633403805496824,0.3111458773784355,0.5253509513742072,-0.06185200845665962,-0.08069556025369978,-0.024266384778012712,-0.1767019027484144,0.07515856236786471,0.1271014799154334,-0.09199154334038055,0.28724524312896405,0.26433403805496825,0.6783932346723044,0.5994862579281183,0.44573572938689215,0.16280338266384778,1.0647928118393235,0.8784418604651163,0.9917610993657505,0.741985200845666,0.6789238900634249,1.063524312896406,0.7220591966173361,1.2498985200845667,0.8323974630021141,1.2054587737843552,0.9207420718816068,1.0489006342494716,0.9374355179704017,1.3863107822410148,1.117154334038055,0.7567272727272728,0.6274312896405919,0.3601649048625793,0.5764883720930233,0.7142579281183932,0.7356680761099366
0.03515625,0.484076109936575,0.4370274841437632,0.49130021141649044,0.33859830866807605,0.31029175475687104,-0.01943763213530655,-0.04419027484143764,0.1541014799154334,-0.2206279069767442,0.2091627906976744,-0.0777505285412262,0.38365327695560253,0.17037209302325582,0.6184714587737843,0.19798731501057082,0.7377145877378435,0.2660739957716702,0.21559196617336152,0.6462431289640592,0.23647145877378437,0.18621775898520088,0.26365116279069767,0.25687737843551794,0.23404439746300212,0.2779302325581395,0.47735940803382665,0.38288160676532773,-0.05256236786469347,-0.10340803382663846,-0.029439746300211418,-0.1477906976744186,0.15770824524312893,0.08685835095137424,-0.09097885835095136,0.30995137420718816,0.24993868921775902,0.5441945031712474,0.5117441860465116,0.3693424947145877,0.1483446088794926,1.0658520084566596,0.8227336152219874,0.9628604651162791,0.7667801268498943,0.6665644820295983,1.0749048625792812,0.6755961945031713,1.2684651162790699,0.782877378435518,1.2075517970401692,0.86192177589852,1.0561289640591967,0.9064862579281183,1.1757124735729385,0.809490486257928,0.7422959830866808,0.6232748414376321,0.5046997885835095,0.4701564482029599,0.7246067653276956,0.7553150105708245
